cluster,num_stations,avg_pm25,avg_pollution_index,avg_wind_speed,avg_wind_direction,center_lat,center_lon,is_hotspot,source_direction_compass,date
7,2,48.269841269841265,0.3663138639173416,2.2866413946130955,299.34307248655637,28.697587,77.173559,True,WNW,2026-08-22
8,2,43.30572289156626,0.3181723156712503,2.604422911320281,281.35075803496335,28.41255423526901,77.0757373241334,True,WNW,2026-08-22
9,2,48.37807160493827,0.27916259933216037,2.498076958617284,296.7948506194976,28.4250905,77.147722,False,WNW,2026-08-22
0,19,35.82337799848501,0.28234392791761215,2.0363818034577275,328.6621870937796,28.581537363157896,77.21779184736842,True,NNW,2026-08-23
1,5,27.07377628970652,0.31965730688657573,2.05145564968433,333.0372396906499,28.6524389,77.14588064,True,NNW,2026-08-23
2,3,57.480988871768524,0.41218321304619643,1.969135207684061,320.0690660841526,28.666783533333334,77.3112718,True,NW,2026-08-23
3,4,38.06156090175762,0.23997858750566264,2.2592855551433626,335.9181186622729,28.635576375,77.35377542500001,False,NNW,2026-08-23
4,2,39.151757694360434,0.24095416189627428,1.9112674945659136,316.6091585059926,28.741288949999998,77.11559075,False,NW,2026-08-23
5,2,31.030916666666666,0.22510526837780503,2.307848960645833,332.390945152267,28.619788,77.27959849999999,False,NNW,2026-08-23
6,2,43.56595696057894,0.3265207896220336,1.985744439885736,320.90647615552245,28.7482235,77.27623,True,NW,2026-08-23
7,2,42.8231884057971,0.33958827402669733,1.9726686170724639,333.93955689767137,28.697587,77.173559,True,NNW,2026-08-23
8,2,45.25941091954023,0.3192994978522591,2.013051478448276,313.4618368339892,28.41255423526901,77.0757373241334,True,NW,2026-08-23
9,2,33.24670804597701,0.20970282683664698,2.0849788526620694,329.6950544867285,28.4250905,77.147722,False,NNW,2026-08-23
0,19,52.0008858026297,0.291620368332976,1.3597739367245238,187.30878413444043,28.581537363157896,77.21779184736842,True,S,2026-08-24
1,5,42.44845074435601,0.32537732233514116,1.425748376163205,190.86979079425996,28.6524389,77.14588064,True,S,2026-08-24
2,3,63.23440497396547,0.38883468999288495,1.431847665082043,191.26771760213362,28.666783533333334,77.3112718,True,SSW,2026-08-24
3,4,61.01229498451512,0.30726677353854037,1.4012116668171597,187.45014730268514,28.635576375,77.35377542500001,True,S,2026-08-24
4,2,56.78260869565217,0.27272151665456446,1.3419261163043479,191.39469081807255,28.741288949999998,77.11559075,False,SSW,2026-08-24
5,2,49.98982142857143,0.22767844912865765,1.3627000596815475,184.0347209557483,28.619788,77.27959849999999,False,S,2026-08-24
6,2,54.3775822368421,0.30569441423424465,1.4374082341940788,189.7453989596562,28.7482235,77.27623,True,S,2026-08-24
7,2,60.21666666666667,0.36820052904370004,1.4374082341940788,189.7453989596562,28.697587,77.173559,True,S,2026-08-24
8,2,56.17339912280703,0.3239704964735117,1.3865037641557016,185.6735707327352,28.41255423526901,77.0757373241334,True,S,2026-08-24
9,2,49.25198881172839,0.22580860507778167,1.3514354510378088,187.72701920485133,28.4250905,77.147722,False,S,2026-08-24
0,19,38.50403660033287,0.3253873382060232,1.074686030874408,252.90959160029195,28.581537363157896,77.21779184736842,True,WSW,2026-08-25
1,5,32.22464874420761,0.36512639757474036,1.0612903288209392,176.60618742154224,28.6524389,77.14588064,True,S,2026-08-25
2,3,42.30421650717703,0.38083275552897095,1.1680838400742626,170.3440501436579,28.666783533333334,77.3112718,True,S,2026-08-25
3,4,44.63970025624552,0.30994503899424614,1.087459219228868,213.71429168200262,28.635576375,77.35377542500001,True,SSW,2026-08-25
4,2,50.5572256097561,0.3196183944252736,1.1019336481516766,184.82606177867092,28.741288949999998,77.11559075,True,S,2026-08-25
5,2,39.037938988095235,0.30889788739632973,1.0320736024702382,267.3788921753457,28.619788,77.27959849999999,True,W,2026-08-25
6,2,23.12967927631579,0.21252775910700553,1.1238600167351973,170.83205853874097,28.7482235,77.27623,False,S,2026-08-25
7,2,42.76875,0.38450166744717207,1.17327198096875,179.49124817847246,28.697587,77.173559,True,S,2026-08-25
8,2,66.4890562248996,0.3898944433191841,0.9031637718498995,184.2225219216316,28.41255423526901,77.0757373241334,True,S,2026-08-25
9,2,42.15093047752809,0.2762222856441387,1.0553527574555244,269.4275841514175,28.4250905,77.147722,False,W,2026-08-25
0,19,53.00087241516884,0.262641200903178,1.5088206853560198,270.95840127785243,28.581537363157896,77.21779184736842,False,W,2026-08-26
1,5,50.431863525530694,0.3778074687083179,1.4910070029121374,261.21408039653403,28.6524389,77.14588064,True,W,2026-08-26
2,3,68.70669326241135,0.38508307426082067,1.4764697605585104,264.73530351901195,28.666783533333334,77.3112718,True,W,2026-08-26
3,4,61.79012319546854,0.29091863492286085,1.5125464472794834,269.47352228246723,28.635576375,77.35377542500001,True,W,2026-08-26
4,2,65.61751344086022,0.30104613652283124,1.5904120357913305,260.0971248869204,28.741288949999998,77.11559075,True,W,2026-08-26
5,2,55.61014660493827,0.34182469036007335,1.50872790529321,269.3289069122882,28.619788,77.27959849999999,True,W,2026-08-26
6,2,59.09058388157895,0.35352094206248763,1.4867742636546053,263.72780395971125,28.7482235,77.27623,True,W,2026-08-26
7,2,70.8889652014652,0.4097434678288281,1.4837445873179944,262.7039627825683,28.697587,77.173559,True,W,2026-08-26
8,2,60.85104166666666,0.30585262838350313,1.5631340285416666,266.50285872957016,28.41255423526901,77.0757373241334,True,W,2026-08-26
9,2,64.390625,0.27731688092612894,1.5175588041666668,272.76280874371537,28.4250905,77.147722,False,W,2026-08-26
0,19,45.75532173236121,0.2829772820464033,0.9871535873527645,256.2417930064704,28.581537363157896,77.21779184736842,False,WSW,2026-08-27
1,5,42.30842105263158,0.38668189588224877,0.6597839139473685,242.14555662958387,28.6524389,77.14588064,True,WSW,2026-08-27
2,3,67.43588983720564,0.4131079726429639,0.6564197314684422,240.83343567549846,28.666783533333334,77.3112718,True,WSW,2026-08-27
3,4,69.4954069859333,0.3611430102229115,0.7553199773147818,259.77717462035895,28.635576375,77.35377542500001,True,W,2026-08-27
4,2,47.935394736842106,0.25665819785729227,1.4045306460526317,283.1007218978481,28.741288949999998,77.11559075,False,WNW,2026-08-27
5,2,48.89024436090226,0.33589677734269807,0.868567577037594,282.1198880230712,28.619788,77.27959849999999,True,WNW,2026-08-27
6,2,58.401315789473685,0.37802962208182805,0.6597839139473685,242.14555662958387,28.7482235,77.27623,True,WSW,2026-08-27
7,2,60.210526315789465,0.45281135907877723,0.6597839139473685,242.14555662958387,28.697587,77.173559,True,WSW,2026-08-27
8,2,54.24473684210527,0.3327014209536419,2.05458675,250.4355875646989,28.41255423526901,77.0757373241334,True,WSW,2026-08-27
9,2,54.684342105263156,0.30515081614590656,0.8544445157894737,279.49537904993576,28.4250905,77.147722,False,W,2026-08-27
0,18,33.63118717366906,0.24392793756563044,2.9244625871873327,249.48580848966608,28.578921438888887,77.21649917222221,False,WSW,2026-08-28
1,5,26.138260869565215,0.2876218377125317,2.6724834304347826,235.5361618377047,28.6524389,77.14588064,True,SW,2026-08-28
2,3,121.33359683794465,0.3411103155194908,2.687536296047431,235.86856178789168,28.666783533333334,77.3112718,True,SW,2026-08-28
3,4,44.780434782608694,0.2833524252258794,2.899581508804348,238.82564297447317,28.635576375,77.35377542500001,True,WSW,2026-08-28
4,2,46.15630434782609,0.24559999242257508,2.8177091999999995,233.83434426347134,28.741288949999998,77.11559075,False,SW,2026-08-28
5,2,29.882597254004576,0.20557474828289252,3.2981188402746,245.46272921225756,28.619788,77.27959849999999,False,WSW,2026-08-28
6,2,55.7054347826087,0.2864364177091061,2.6724834304347826,235.5361618377047,28.7482235,77.27623,True,SW,2026-08-28
7,2,39.652173913043484,0.3749073637750001,2.6724834304347826,235.5361618377047,28.697587,77.173559,True,SW,2026-08-28
8,2,45.47300724637682,0.25175926978095875,3.2114808958333336,258.6023976997318,28.41255423526901,77.0757373241334,True,WSW,2026-08-28
9,2,41.90521739130435,0.2214361120898333,3.1536466173913045,242.62619431963884,28.4250905,77.147722,False,WSW,2026-08-28
0,18,24.664019726247986,0.20585695849606692,4.28023167013285,270.2713230686243,28.578921438888887,77.21649917222221,False,W,2026-08-29
1,5,20.34,0.24225046550440626,4.24773785,268.864485,28.6524389,77.14588064,True,W,2026-08-29
2,3,96.1388888888889,0.33616424287125324,4.24773785,268.864485,28.666783533333334,77.3112718,True,W,2026-08-29
3,4,30.84166666666667,0.21847877336964977,4.369766925,272.57686249999995,28.635576375,77.35377542500001,True,W,2026-08-29
4,2,37.55416666666667,0.22080203963626818,4.37893365,269.38604,28.741288949999998,77.11559075,True,W,2026-08-29
5,2,22.229166666666668,0.17304482954875983,4.491796,276.28923999999995,28.619788,77.27959849999999,False,W,2026-08-29
6,2,37.66166666666667,0.2424768288065723,4.24773785,268.864485,28.7482235,77.27623,True,W,2026-08-29
7,2,28.333333333333336,0.3288076367654852,4.24773785,268.864485,28.697587,77.173559,True,W,2026-08-29
8,2,34.358333333333334,0.22577021351381787,4.065200995833333,263.3202926861893,28.41255423526901,77.0757373241334,True,W,2026-08-29
9,2,25.766666666666666,0.22255925253215236,4.491796,276.28923999999995,28.4250905,77.147722,True,W,2026-08-29
0,18,28.791486159637607,0.22485813452310519,2.536718863135116,237.06625836320734,28.578921438888887,77.21649917222221,False,WSW,2026-08-30
1,5,25.01646065418687,0.2958913234817545,2.935199097795144,240.96707937231287,28.6524389,77.14588064,True,WSW,2026-08-30
2,3,78.2901327774812,0.3759584788909631,3.0684026476600827,245.77954569004038,28.666783533333334,77.3112718,True,WSW,2026-08-30
3,4,37.016761805915934,0.21651909393686702,2.7313482633497665,247.02170447551342,28.635576375,77.35377542500001,False,WSW,2026-08-30
4,2,33.82920212765957,0.20223643588164356,2.8266982127659572,239.0473866071216,28.741288949999998,77.11559075,False,WSW,2026-08-30
5,2,26.123171290061943,0.22303889079447975,2.473069690715055,235.4602821653552,28.619788,77.27959849999999,False,SW,2026-08-30
6,2,51.05908186864015,0.2785635750347111,2.5661901137372807,232.9955879086206,28.7482235,77.27623,True,SW,2026-08-30
7,2,42.73970487302677,0.3320565943096254,2.588513849267902,234.23140437972964,28.697587,77.173559,True,SW,2026-08-30
8,2,42.053360215053765,0.2615911824802209,2.851295403763441,244.33354154435952,28.41255423526901,77.0757373241334,True,WSW,2026-08-30
9,2,28.93542553191489,0.21663737675314498,2.523612724468085,237.73891991638908,28.4250905,77.147722,False,WSW,2026-08-30
0,18,30.976915410716565,0.2823173518755911,2.6033706394517875,254.54961767858723,28.578921438888887,77.21649917222221,False,WSW,2026-08-31
1,5,27.51375888165586,0.3622750698313889,2.540213841742675,254.1813549602315,28.6524389,77.14588064,True,WSW,2026-08-31
2,3,64.88268476621418,0.3642566638727118,2.985634368305179,260.9050730093136,28.666783533333334,77.3112718,True,W,2026-08-31
3,4,42.23607578552138,0.3026845139933046,2.4973148313704217,251.20283884050684,28.635576375,77.35377542500001,True,WSW,2026-08-31
4,2,34.9656483762598,0.24113194739503657,2.8049598736517356,253.50580059689133,28.741288949999998,77.11559075,False,WSW,2026-08-31
5,2,26.026135152696554,0.267589269314451,2.6325622578297594,255.1185252491789,28.619788,77.27959849999999,False,WSW,2026-08-31
6,2,53.17051094027203,0.3251141039170997,2.547066280189237,253.5075244227475,28.7482235,77.27623,True,WSW,2026-08-31
7,2,42.51063829787234,0.39901678344342023,2.550597930319149,254.72872204747904,28.697587,77.173559,True,WSW,2026-08-31
8,2,43.06244218316374,0.3159803524751688,2.927087930388529,255.6650016875863,28.41255423526901,77.0757373241334,True,WSW,2026-08-31
9,2,28.533564259485924,0.24052542466247684,2.9693312740514077,273.1619124633402,28.4250905,77.147722,False,W,2026-08-31
